name,picUrl,urlA,urlB,urlC
Martin Kember,http://pic.xiami.net/images/artist/12/12517927861512.jpg,http://pic.xiami.net/images/artistpic/78/64578/1305188771_9VCY.jpg,http://pic.xiami.net/images/artistpic/78/64578/1305188769_Ibt7.jpg,http://pic.xiami.net/images/artistpic/78/64578/1288004791_YFPB.jpg
David Carreira,http://pic.xiami.net/images/artistlogo/17/13227497971417.jpg,http://pic.xiami.net/images/artistpic/67/101267/1323165678_3M7l.jpg,http://pic.xiami.net/images/artistpic/67/101267/1323165655_8riL.jpg,http://pic.xiami.net/images/artistpic/67/101267/1322807791_klwS.jpg
L'Orchestra Cinematique,http://pic.xiami.net/images/artistlogo/47/13897744588547.jpg,,,
ScHoolboy Q,http://pic.xiami.net/images/artistlogo/8/14186418885008.png,http://pic.xiami.net/images/artistpic/82/85582/1388817784_o8zN.jpg,http://pic.xiami.net/images/artistpic/82/85582/1388817408_7A92.jpg,http://pic.xiami.net/images/artistpic/82/85582/1388817741_ObbO.jpg
Lil Uzi Vert,http://pic.xiami.net/images/artistlogo/25/14678633632325.jpg,http://pic.xiami.net/images/artistpic/71/2100031771/1493287959_bckm.jpg,http://pic.xiami.net/images/artistpic/71/2100031771/1493286812_hpbB.jpg,http://pic.xiami.net/images/artistpic/71/2100031771/1493287641_JZe9.jpg
G-Eazy,http://pic.xiami.net/images/artistlogo/18/14631214406318.jpg,http://pic.xiami.net/images/artistpic/33/122833/1410336310_TYn3.jpg,http://pic.xiami.net/images/artistpic/33/122833/1403327925_WiMe.jpg,http://pic.xiami.net/images/artistpic/33/122833/1403327920_ciRF.jpg
Rob $tone,http://pic.xiami.net/images/artistlogo/36/14712320698836.jpg,http://pic.xiami.net/images/artistpic/66/2103332366/1474565388_ue4x.jpg,http://pic.xiami.net/images/artistpic/66/2103332366/1474566012_nvH4.jpg,http://pic.xiami.net/images/artistpic/66/2103332366/1474565229_AN6I.jpg
18+,http://pic.xiami.net/images/artistlogo/15/14150818433215.jpg,http://pic.xiami.net/images/artistpic/44/1315081844/1460106925_W1fa.jpg,http://pic.xiami.net/images/artistpic/44/1315081844/1460106923_M7Wi.jpg,http://pic.xiami.net/images/artistpic/44/1315081844/1460106921_qeNP.jpg
Khalid,http://pic.xiami.net/images/artistlogo/20/14764315344920.jpg,http://pic.xiami.net/images/artistpic/67/2103336067/1488687201_9lUw.jpg,http://pic.xiami.net/images/artistpic/67/2103336067/1488687204_HWAo.jpeg,http://pic.xiami.net/images/artistpic/67/2103336067/1488687205_XA38.jpg
Young Chop,http://pic.xiami.net/images/artistlogo/28/14168185816028.jpg,http://pic.xiami.net/images/artistpic/81/1816818581/1419500693_y4g9.png,http://pic.xiami.net/images/artistpic/81/1816818581/1419500697_9kCw.jpg,http://pic.xiami.net/images/artistpic/81/1816818581/1419500696_g6fm.jpg
Angel Haze,http://pic.xiami.net/images/artistlogo/75/13933060352775.jpg,http://pic.xiami.net/images/artistpic/97/114797/1353755713_z4Pk.jpg,http://pic.xiami.net/images/artistpic/97/114797/1353755717_lQmW.jpg,http://pic.xiami.net/images/artistpic/97/114797/1353755710_hvVN.jpg
Higher Brothers,http://pic.xiami.net/images/artistlogo/53/14962822737853.jpg,,,
Lloyd Banks,http://pic.xiami.net/images/artist/12300935221437.jpg,http://pic.xiami.net/images/artistpic/90/36090/1312648868_qHPH.jpg,http://pic.xiami.net/images/artistpic/90/36090/1312648823_P8Ac.jpg,http://pic.xiami.net/images/artistpic/90/36090/1312648875_ZkFW.jpg
Leona Lewis,http://pic.xiami.net/images/artistlogo/78/14588161091078.jpg,http://pic.xiami.net/images/artistpic/95/24095/1245067101_tD1B.jpg,http://pic.xiami.net/images/artistpic/95/24095/1245066990_9f02.jpg,http://pic.xiami.net/images/artistpic/95/24095/1245067133_odNq.jpg
Robb Bank$,http://pic.xiami.net/images/artistlogo/33/14774653511233.jpg,,,
Tropkillaz,http://pic.xiami.net/images/artistlogo/34/13918240296834.jpg,http://pic.xiami.net/images/artistpic/30/691824030/1392815829_Ca4r.jpg,http://pic.xiami.net/images/artistpic/30/691824030/1392815821_0r1f.jpg,http://pic.xiami.net/images/artistpic/30/691824030/1392815825_8zef.jpg
Gorillaz,http://pic.xiami.net/images/artistlogo/84/13957491518484.jpg,http://pic.xiami.net/images/artistpic/12/18912/1246021873_iVmt.jpg,http://pic.xiami.net/images/artistpic/12/18912/1249305678_d8ZA.jpg,http://pic.xiami.net/images/artistpic/12/18912/1249305706_n9Zi.jpg
NOTD,http://pic.xiami.net/images/artistlogo/7/14844823673407.jpg,,,
Jessica,http://pic.xiami.net/images/artistlogo/45/14634569894545.jpg,http://pic.xiami.net/images/artistpic/63/80763/1313133890_z4UM.jpg,http://pic.xiami.net/images/artistpic/63/80763/1374286301_lgKn.jpg,http://pic.xiami.net/images/artistpic/63/80763/1311689907_gOWH.jpg
Rock City,http://pic.xiami.net/images/artistlogo/71/12796914797871.jpg,http://pic.xiami.net/images/artistpic/96/77296/1453742512_I6OR.png,http://pic.xiami.net/images/artistpic/96/77296/1453810585_IvuL.png,http://pic.xiami.net/images/artistpic/96/77296/1453742323_6ftV.png
DNCE,http://pic.xiami.net/images/artistlogo/52/14829972176852.jpg,http://pic.xiami.net/images/artistpic/82/2099994682/1445524121_kUMb.jpg,http://pic.xiami.net/images/artistpic/82/2099994682/1445524118_5v6z.jpg,http://pic.xiami.net/images/artistpic/82/2099994682/1445524142_yEPR.jpg
Alan Walker,http://pic.xiami.net/images/artistlogo/20/14822144054120.jpg,http://pic.xiami.net/images/artistpic/56/17067856/1455932218_PiWx.jpg,http://pic.xiami.net/images/artistpic/56/17067856/1455932216_home.jpg,http://pic.xiami.net/images/artistpic/56/17067856/1455932217_E3JR.jpg
Sam Tsui,http://pic.xiami.net/images/artistlogo/26/14897404771526.jpg,http://pic.xiami.net/images/artistpic/11/74611/1285764517_YP0a.jpg,http://pic.xiami.net/images/artistpic/11/74611/1285764529_Tkp3.jpg,http://pic.xiami.net/images/artistpic/11/74611/1285764544_CnkZ.jpg
Shawn Mendes,http://pic.xiami.net/images/artistlogo/15/14981183371115.jpg,http://pic.xiami.net/images/artistpic/38/1203778838/1406534274_OOrb.jpg,http://pic.xiami.net/images/artistpic/38/1203778838/1406534280_smKO.jpg,http://pic.xiami.net/images/artistpic/38/1203778838/1406534273_80eA.jpg
Boyce Avenue,http://pic.xiami.net/images/artistlogo/31/14581229727931.jpg,http://pic.xiami.net/images/artistpic/96/60196/1308652716_Pioq.png,http://pic.xiami.net/images/artistpic/96/60196/1308652731_2BG7.png,http://pic.xiami.net/images/artistpic/96/60196/1308652711_ofM1.png
Christopher,http://pic.xiami.net/images/artistlogo/32/14213917303632.jpg,http://pic.xiami.net/images/artistpic/87/99587/1320382542_CdWz.jpg,http://pic.xiami.net/images/artistpic/87/99587/1353646507_Hz1R.jpg,http://pic.xiami.net/images/artistpic/87/99587/1341671428_WgEo.jpg
Dragon Pig,http://pic.xiami.net/images/artistlogo/76/15063230178476.jpg,http://pic.xiami.net/images/artistpic/44/2103335844/1505099685_BRrW.jpg,http://pic.xiami.net/images/artistpic/44/2103335844/1505099687_LCj2.png,http://pic.xiami.net/images/artistpic/44/2103335844/1505098917_ihVX.jpg
NCT 127,http://pic.xiami.net/images/artistlogo/68/14974064211568.jpg,http://pic.xiami.net/images/artistpic/21/2100030821/1482653686_6iav.jpg,http://pic.xiami.net/images/artistpic/21/2100030821/1482651702_l24c.jpg,http://pic.xiami.net/images/artistpic/21/2100030821/1482653685_L0v1.jpg
苟乃�?http://pic.xiami.net/images/artistpic/55/106355/1500992489_1tz9.jpg,,http://pic.xiami.net/images/artistpic/55/106355/1331599675_nJ07.jpg,http://pic.xiami.net/images/artistpic/55/106355/1500177502_9pmq.jpg,http://pic.xiami.net/images/artistlogo/67/13312599338467.jpg
Cloud Wang,http://pic.xiami.net/images/artistlogo/50/14761634291650.png,,,
QIANGQIANG,http://pic.xiami.net/images/artistlogo/15/14828458974315.jpg,,,
C-Low,http://pic.xiami.net/images/artistlogo/90/14934570083390.jpg,,,
Teddy Thompson,http://pic.xiami.net/images/artist/12172127477315.jpg,http://pic.xiami.net/images/artistpic/46/24346/1279174011_j8Ki.jpg,http://pic.xiami.net/images/artistpic/46/24346/1254332880_tDxu.jpg,http://pic.xiami.net/images/artistpic/46/24346/1318165125_oFt0.jpg
Meghan Trainor,http://pic.xiami.net/images/artistlogo/83/14954443331283.jpg,http://pic.xiami.net/images/artistpic/84/97184/1409450858_Mn7v.jpg,http://pic.xiami.net/images/artistpic/84/97184/1409450849_J0uy.jpg,
Keane,http://pic.xiami.net/images/artistlogo/76/13765616035976.jpg,http://pic.xiami.net/images/artistpic/83/23283/1244788775_AdHx.jpg,http://pic.xiami.net/images/artistpic/83/23283/1244788715_dJV7.jpg,http://pic.xiami.net/images/artistpic/83/23283/1244788868_rkXt.jpg
Noah and the Whale,http://pic.xiami.net/images/artistlogo/82/14585420136282.jpg,http://pic.xiami.net/images/artistpic/97/56497/1250997936_hDxB.jpg,http://pic.xiami.net/images/artistpic/97/56497/1250997925_P5zg.jpg,http://pic.xiami.net/images/artistpic/97/56497/1250997944_RdYc.jpg
Lou Bega,http://pic.xiami.net/images/artistlogo/39/14213911691639.jpg,http://pic.xiami.net/images/artistpic/76/21576/1270724759_Xgt3.jpg,http://pic.xiami.net/images/artistpic/76/21576/1270724787_DneQ.jpg,http://pic.xiami.net/images/artistpic/76/21576/1270724817_2raB.jpg
WINNER,http://pic.xiami.net/images/artistlogo/80/15018302716280.jpg,http://pic.xiami.net/images/artistpic/38/83198038/1387367731_1VlO.png,http://pic.xiami.net/images/artistpic/38/83198038/1387367734_QWvr.jpg,http://pic.xiami.net/images/artistpic/38/83198038/1407666330_OUXJ.jpg
Erik Grönwall,http://pic.xiami.net/images/artist/19/12619773126119.png,http://pic.xiami.net/images/artistpic/22/68922/1281062570_a7QA.jpg,http://pic.xiami.net/images/artistpic/22/68922/1281062553_RdGP.jpg,http://pic.xiami.net/images/artistpic/22/68922/1298023172_53CF.jpg
Green Day,http://pic.xiami.net/images/artistlogo/14/13747356253814.jpg,http://pic.xiami.net/images/artistpic/32/10232/1245056579_Gpgy.jpg,http://pic.xiami.net/images/artistpic/32/10232/1245056570_IKuc.jpg,http://pic.xiami.net/images/artistpic/32/10232/1245056547_H8Dg.jpg
孝琳,http://pic.xiami.net/images/artistlogo/46/15038865053046.jpg,http://pic.xiami.net/images/artistpic/9/285090209/1387193715_1i0w.jpg,http://pic.xiami.net/images/artistpic/9/285090209/1389521634_muKA.jpg,http://pic.xiami.net/images/artistpic/9/285090209/1389521631_IKZI.jpg
Robyn Dell’Unto,http://pic.xiami.net/images/artistlogo/40/12917957897540.jpg,http://pic.xiami.net/images/artistpic/85/83085/1293952135_M3EJ.jpg,http://pic.xiami.net/images/artistpic/85/83085/1293987011_KyUX.jpg,http://pic.xiami.net/images/artistpic/85/83085/1293987019_gnjl.jpg
Edvin Marton,http://pic.xiami.net/images/artistlogo/52/14213914888752.jpg,http://pic.xiami.net/images/artistpic/68/59568/1258265336_aYAx.jpg,http://pic.xiami.net/images/artistpic/68/59568/1258265309_2wfs.jpg,http://pic.xiami.net/images/artistpic/68/59568/1258265278_1QxQ.jpg
Jordin Sparks,http://pic.xiami.net/images/artistlogo/91/14213912462991.jpg,http://pic.xiami.net/images/artistpic/64/24164/1248366507_HrEr.jpg,http://pic.xiami.net/images/artistpic/64/24164/1248366622_Siz6.jpg,http://pic.xiami.net/images/artistpic/64/24164/1248855796_GA9D.jpg
Teen Top,http://pic.xiami.net/images/artistlogo/4/14695874164404.jpg,http://pic.xiami.net/images/artistpic/5/76505/1293558240_644I.png,http://pic.xiami.net/images/artistpic/5/76505/1281276215_Wc8w.jpg,http://pic.xiami.net/images/artistpic/5/76505/1293558043_YKyU.jpg
Ronald Jenkees,http://pic.xiami.net/images/artistlogo/53/14213914757153.jpg,http://pic.xiami.net/images/artistpic/84/58684/1257518296_kkzu.jpg,http://pic.xiami.net/images/artistpic/84/58684/1257518329_ZxjP.jpg,http://pic.xiami.net/images/artistpic/84/58684/1337665369_8gHs.jpg
Rameses B,http://pic.xiami.net/images/artistlogo/57/14098979115457.jpg,http://pic.xiami.net/images/artistpic/56/113856/1383947466_eVjU.jpg,http://pic.xiami.net/images/artistpic/56/113856/1383947484_AjGQ.jpg,http://pic.xiami.net/images/artistpic/56/113856/1383947416_bMCV.jpg
Joshua Radin,http://pic.xiami.net/images/artistlogo/84/14588162402984.jpg,http://pic.xiami.net/images/artistpic/31/24031/1245234306_Oax4.jpg,http://pic.xiami.net/images/artistpic/31/24031/1245234283_RLu8.jpg,http://pic.xiami.net/images/artistpic/31/24031/1245234295_4vX6.jpg
Borgore,http://pic.xiami.net/images/artistlogo/54/14075645585654.jpg,http://pic.xiami.net/images/artistpic/59/79259/1381838684_uM6X.jpg,http://pic.xiami.net/images/artistpic/59/79259/1381838691_2XPC.jpg,http://pic.xiami.net/images/artistpic/59/79259/1381838728_q5cy.jpg
Erick Macek,http://pic.xiami.net/images/artistlogo/94/13135583465494.jpg,,,
VOLTA MASTERS,http://pic.xiami.net/images/artistlogo/12/14613035383312.jpg,,,
Gotan Project,http://pic.xiami.net/images/artist/12294213884896.jpg,http://pic.xiami.net/images/artistpic/94/37294/1305303633_M0V4.jpg,http://pic.xiami.net/images/artistpic/94/37294/1299756101_FL25.jpg,http://pic.xiami.net/images/artistpic/94/37294/1299756169_68rn.jpg
Stwo,http://pic.xiami.net/images/artistlogo/24/14593241706224.jpg,http://pic.xiami.net/images/artistpic/69/873595169/1401502179_v7pu.jpg,http://pic.xiami.net/images/artistpic/69/873595169/1401502146_bQJm.jpg,http://pic.xiami.net/images/artistpic/69/873595169/1401502158_qI0Y.jpg
Balance and the Traveling Sounds,http://pic.xiami.net/images/artistlogo/3/14036682412603.jpg,http://pic.xiami.net/images/artistpic/58/98658/1341414384_gPAZ.jpg,http://pic.xiami.net/images/artistpic/58/98658/1341414375_CUMM.jpg,http://pic.xiami.net/images/artistpic/58/98658/1341414378_Xgv2.jpg
Urbs & Cutex,http://pic.xiami.net/images/artist/20/12645619304220.jpg,http://pic.xiami.net/images/artistpic/34/70234/1390655866_n8CQ.jpg,http://pic.xiami.net/images/artistpic/34/70234/1390655772_sCg4.jpg,http://pic.xiami.net/images/artistpic/34/70234/1398753983_222q.jpg
The Heavy,http://pic.xiami.net/images/artist/img26/67126/p67846sg92m.jpg,http://pic.xiami.net/images/artistpic/26/67126/1317606229_qfMt.jpg,http://pic.xiami.net/images/artistpic/26/67126/1349025630_iWJu.jpg,
Suzanne Vega,http://pic.xiami.net/images/artistlogo/22/14213910208622.jpg,http://pic.xiami.net/images/artistpic/1/10701/1245161843_KmGO.jpg,http://pic.xiami.net/images/artistpic/1/10701/1245161818_Mpaf.jpg,http://pic.xiami.net/images/artistpic/1/10701/1245161772_yupU.jpg
葛仲�?http://pic.xiami.net/images/artistpic/7/115407/1350895452_ulq4.jpg,,http://pic.xiami.net/images/artistpic/7/115407/1350895445_nTrM.jpg,http://pic.xiami.net/images/artistpic/7/115407/1350895455_Bka4.jpg,http://pic.xiami.net/images/artistlogo/84/13871163935584.jpg
Procol Harum,http://pic.xiami.net/images/artist/15/12555060184315.jpg,http://pic.xiami.net/images/artistpic/43/10443/1255407903_JzkP.jpg,http://pic.xiami.net/images/artistpic/43/10443/1255407917_YJeJ.jpg,http://pic.xiami.net/images/artistpic/43/10443/1255407923_1I1K.jpg
Supergrass,http://pic.xiami.net/images/artist/12179086762428.jpg,http://pic.xiami.net/images/artistpic/55/10655/1280373729_IwL5.jpg,http://pic.xiami.net/images/artistpic/55/10655/1280373744_zPUQ.gif,http://pic.xiami.net/images/artistpic/55/10655/1280373642_lPPu.jpg
Mc魏小�?,,http://pic.xiami.net/images/artistpic/17/1411365617/1467266082_x5c4.jpg,,http://pic.xiami.net/images/artistlogo/58/14767000671958.jpg
Justice,http://pic.xiami.net/images/artist/12191352731256.jpg,http://pic.xiami.net/images/artistpic/18/26318/1263450707_FsMN.jpg,http://pic.xiami.net/images/artistpic/18/26318/1263450699_IOmu.jpg,http://pic.xiami.net/images/artistpic/18/26318/1263450681_xXqM.jpg
性感的拖�?,,,,http://pic.xiami.net/images/artistlogo/98/14170135097598.jpg
Caetano Veloso,http://pic.xiami.net/images/artist/12225054724441.jpg,http://pic.xiami.net/images/artistpic/20/21820/1260774696_aXqZ.jpg,http://pic.xiami.net/images/artistpic/20/21820/1260774735_9jrA.jpg,http://pic.xiami.net/images/artistpic/20/21820/1260774621_vGAc.jpg
The Archies,http://pic.xiami.net/images/artistlogo/14/13522546338014.jpg,http://pic.xiami.net/images/artistpic/86/16586/1352254632_2J3L.jpg,,
Rick James,http://pic.xiami.net/images/artistlogo/95/13963386443695.jpg,http://pic.xiami.net/images/artistpic/35/11635/1371476449_QKc0.jpg,http://pic.xiami.net/images/artistpic/35/11635/1371476481_zGc6.jpg,http://pic.xiami.net/images/artistpic/35/11635/1371476468_6XKF.jpg
新街口组�?http://pic.xiami.net/images/artistpic/24/61224/1408088237_PDsH.jpg,,http://pic.xiami.net/images/artistpic/24/61224/1408088140_PWB8.jpg,http://pic.xiami.net/images/artistpic/24/61224/1408088073_ssrq.jpg,http://pic.xiami.net/images/artistlogo/70/14955272564370.jpg
Soul Asylum,http://pic.xiami.net/images/artist/12179040072613.jpg,http://pic.xiami.net/images/artistpic/43/13043/1252772353_Tjzh.jpeg,http://pic.xiami.net/images/artistpic/43/13043/1252772331_Jwkb.jpg,http://pic.xiami.net/images/artistpic/43/13043/1252772307_DlIA.jpg
Wild Cherry,http://pic.xiami.net/images/artistlogo/34/12987603014234.jpg,http://pic.xiami.net/images/artistpic/36/15036/1298760293_7Kvf.jpg,http://pic.xiami.net/images/artistpic/36/15036/1348850251_64Vp.jpg,http://pic.xiami.net/images/artistpic/36/15036/1348850249_JRkh.jpg
Julio Iglesias,http://pic.xiami.net/images/artistlogo/11/14213911701511.jpg,http://pic.xiami.net/images/artistpic/0/21600/1303535945_LrEZ.jpg,http://pic.xiami.net/images/artistpic/0/21600/1295015197_ShZw.jpg,http://pic.xiami.net/images/artistpic/0/21600/1295015158_Xvll.jpg
The Doors,http://pic.xiami.net/images/artistlogo/69/14213909598669.jpg,http://pic.xiami.net/images/artistpic/64/10164/1250347216_v1Rz.jpg,http://pic.xiami.net/images/artistpic/64/10164/1250347205_TkIR.jpg,http://pic.xiami.net/images/artistpic/64/10164/1250347167_LLaX.jpg
Parov Stelar,http://pic.xiami.net/images/artistlogo/28/14072062817428.jpg,http://pic.xiami.net/images/artistpic/1/62001/1257764111_wBTn.jpg,http://pic.xiami.net/images/artistpic/1/62001/1257764121_QdN3.jpg,http://pic.xiami.net/images/artistpic/1/62001/1285468050_StyC.jpg
Parliament,http://pic.xiami.net/images/artistlogo/67/14863701102167.jpg,http://pic.xiami.net/images/artistpic/82/11682/1265204394_6iNt.jpg,http://pic.xiami.net/images/artistpic/82/11682/1265204399_3mGb.jpg,http://pic.xiami.net/images/artistpic/82/11682/1265204409_yunQ.jpg
New York Dolls,http://pic.xiami.net/images/artistlogo/38/14685655497838.jpg,http://pic.xiami.net/images/artistpic/86/10386/1311400694_S0Bj.jpg,http://pic.xiami.net/images/artistpic/86/10386/1311400675_kMOC.jpg,http://pic.xiami.net/images/artistpic/86/10386/1311400647_t4dC.jpg
ARIA,http://pic.xiami.net/images/artistlogo/2/13243655511702.jpg,http://pic.xiami.net/images/artistpic/23/102223/1351141359_tNHX.jpg,http://pic.xiami.net/images/artistpic/23/102223/1351141350_YAag.jpg,http://pic.xiami.net/images/artistpic/23/102223/1351141346_bNQ7.jpg
Ms.OOJA,http://pic.xiami.net/images/artistlogo/63/14029942916063.jpg,http://pic.xiami.net/images/artistpic/46/73146/1322810341_fWtu.png,http://pic.xiami.net/images/artistpic/46/73146/1322810315_Wr2P.png,http://pic.xiami.net/images/artistpic/46/73146/1322810323_lEbb.png
RSP,http://pic.xiami.net/images/artist/12225690737556.jpg,http://pic.xiami.net/images/artistpic/2/55002/1287920627_7Fac.jpg,http://pic.xiami.net/images/artistpic/2/55002/1287920616_hZWR.jpg,http://pic.xiami.net/images/artistpic/2/55002/1287920516_AZd4.jpg
西野カナ,http://pic.xiami.net/images/artistlogo/71/15035664278071.jpg,http://pic.xiami.net/images/artistpic/21/55621/1250595853_pKZd.jpg,http://pic.xiami.net/images/artistpic/21/55621/1264341959_qS1P.jpg,http://pic.xiami.net/images/artistpic/21/55621/1264341943_NOOm.jpg
Urban Romantic City,http://pic.xiami.net/images/artistlogo/20/14974213645620.jpg,,,
Woolymammoth,http://pic.xiami.net/images/artistlogo/93/14115324147793.jpg,,,
